symbol,sector,industry,website,longBusinessSummary,address1,city,state,zip,country,latitude,longitude,fullTimeEmployees
TBCP,Financial Services,Shell Companies,,"Thunder Bridge Capital Partners III Inc. does not have significant operations. The company focuses on effecting a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or other similar business combination with one or more businesses. Thunder Bridge Capital Partners III Inc. was incorporated in 2020 and is based in Great Falls, Virginia.",9912 Georgetown Pike,Great Falls,VA,22066,United States,38.99843312906448,-77.29011130421353,
ACAH,Financial Services,Shell Companies,,"Atlantic Coastal Acquisition Corp. does not have significant operations. It intends to effect a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or similar business combination with one or more businesses in mobility sector. The company was incorporated in 2020 and is based in New York, New York.",6 St Johns Lane,New York,NY,10013,United States,40.72087047655177,-74.00594836753139,
MACA,Financial Services,Shell Companies,https://www.moringaac.com,"Moringa Acquisition Corp does not have significant operations. It intends to effect a merger, share exchange, asset acquisition, share purchase, reorganization, or other similar business combination with one or more businesses. The company focuses on pursuing opportunities in technology-based businesses or industries in Israel. Moringa Acquisition Corp was incorporated in 2020 and is based in New York, New York.",250 Park Avenue,New York,NY,10177,United States,40.75481469252464,-73.97589469601397,
VCXA,Financial Services,Shell Companies,https://www.10xcapital.com,"10X Capital Venture Acquisition Corp. II does not have significant operations. It intends to effect a merger, share exchange, asset acquisition, share purchase, reorganization, or similar business combination with one or more businesses or entities. The company intends to focus on identifying technology and tech-enabled businesses in the consumer internet, ecommerce, software, healthcare, transportation/mobility, and financial services industries, as well as other industries that are being disrupted by advances in technology and on technology paradigms, including artificial intelligence automation, data science, ecommerce, and software-as-a-service. The company was incorporated in 2021 and is based in New York, New York.",1 World Trade Center,New York,NY,10007,United States,40.713130000000035,-74.01387999999997,
ARRW,Financial Services,Shell Companies,https://arrowrootcapital.com,"Arrowroot Acquisition Corp. does not have significant operations. It focuses on effecting a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or similar business combination with one or more businesses. The company intends to identify and acquire a business focusing on the enterprise software sector. Arrowroot Acquisition Corp. was incorporated in 2020 and is based in Marina Del Rey, California.",4553 Glencoe Avenue,Marina del Rey,CA,90292,United States,33.98340701776715,-118.43275998646055,
TRCA,Financial Services,Shell Companies,https://www.twinridgecapitalac.com,"Twin Ridge Capital Acquisition Corp. does not have significant operations. The company focuses on effecting a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or similar business combination with one or more businesses or entities. It intends to identify, acquire, and build a company in the consumer or distribution sector. The company was incorporated in 2021 and is based in Naples, Florida.",999 Vanderbilt Beach Road,Naples,FL,34108,United States,26.2511849898152,-81.7993230008517,
OPA,Financial Services,Shell Companies,https://www.opusacquisition.com,"Magnum Opus Acquisition Limited does not have significant operations. It intends to effect a merger, share exchange, asset acquisition, share purchase, reorganization, or related business combination with one or more businesses. Magnum Opus Acquisition Limited was incorporated in 2021 and is based in Central, Hong Kong.",ICBC Tower,Central,,,Hong Kong,22.278400000000033,114.16095000000007,
NSTB,Financial Services,Shell Companies,https://www.northernstaric2.com,"Northern Star Investment Corp. II does not have significant operations. It intends to effect a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or similar business combination with one or more businesses or entities. The company was incorporated in 2020 and is based in New York, New York.",The Chrysler Building,New York,NY,10174,United States,40.751630000000034,-73.97535999999997,
ERES,Financial Services,Shell Companies,https://eastresources.com,"East Resources Acquisition Company does not have significant operations. The company focuses on effect a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or similar business combination with one or more businesses. It intends to identify business opportunities in the field of energy in North America. The company was incorporated in 2020 and is headquartered in Boca Raton, Florida.",7777 NW Beacon Square Boulevard,Boca Raton,FL,33487,United States,26.416880002439427,-80.09855303917944,
DUET,Financial Services,Shell Companies,https://duet-corp.com,"DUET Acquisition Corp. does not have significant operations. It focuses on effecting a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or similar business combination with one or more businesses in technology sector. The company was incorporated in 2021 and is based in Kuala Lumpur, Malaysia.","V03-11-02, Designer Office",Kuala Lumpur,,55100,Malaysia,3.1368150000000696,101.72494362000003,
USCT,Financial Services,Shell Companies,https://www.tkbtech.com,"TKB Critical Technologies 1 does not have significant operations. The company intends to effect a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or related business combination with one or more businesses. It focuses on businesses in the advanced manufacturing, artificial intelligence, automation, data security, energy storage and power management, financial technology, industrial software, Internet of Things, microelectronics, robotics, and wireless communications equipment sectors. TKB Critical Technologies 1 was incorporated in 2021 and is based in El Segundo, California. TKB Critical Technologies 1 operates as a subsidiary of TKB Sponsor I, LLC.",400 Continental Boulevard,El Segundo,CA,90245,United States,33.92095898926303,-118.39021696634134,
